,tweets,subjectivity,polarity,sentiment
368,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
369,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
370,Forbes Ivermectin an antiparasitic drug used by former President Donald Trump to treat Covid and promoted by some Republican legis xe x xa,0.0,0.0,Neutral
371,K G Andersen Yup a olutely key Denmark has excellent data which are really important to continue to gain deep insights into the xe x xa,0.85,0.35,Positive
372,natomission ru n students from satanist lee hsien loong s criminals families cannot be near them and must be taken xe x xa,0.4,0.1,Positive
373,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
374,DrEricDing There have been more than m excess deaths in the US during the pandemic according to CDC The deaths are mainly attri xe x xa,0.41666666666666663,0.3333333333333333,Positive
375,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
376,J amp K Logs Fresh Covid Cases Lowest In Days n n No Death Reported In Hours Active Cases Decline To Le xe x xa,0.55,0.08333333333333333,Positive
377,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
378,sadiqasyraf After days Covid was in Malaysia I finally became one of the victims to this nasty virus,1.0,-0.5,Negative
379,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
380,fitterhappierAJ xe x xcIL IL and IL displayed a trend toward an increase in the clinical scenario of severe COV xe x xa,0.0,0.0,Neutral
381,PProvider YFICoinDraft CoinDraftKing Covid has a bad impact in almost every sector So as a crypto projects xe x xa,0.6666666666666666,-0.6999999999999998,Negative
382,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
383,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
384,mr chung Gates said it was already too late to reach the World Health Organization s goal to vaccinate of t xe x xa,0.6,-0.3,Negative
385,zchagla billion dollars to test people on arrival n nPeoples turnarounds being over a week n nSo much money lost for such useless t xe x xa,0.3,-0.09999999999999999,Negative
386,Went To A Carehome after becoming infected with COVID Part n n BorisJohnson xe x xa,0.8500000000000001,0.45,Positive
387,ABC Tennessee family shares memories of their year old daughter who died less than hours after testing positive for COVID ht xe x xa,0.2707070707070707,0.05353535353535354,Positive
388,BenSpurr Bike Share Toronto posted record trip numbers in the first two years of the pandemic even as traffic levels dropped and tran xe x xa,0.3333333333333333,0.25,Positive
389,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
390,BashirAhmaad President MBuhari yesterday in Brussels Belgium welcomed the designation of Nigeria as one of the six countries in Af xe x xa,0.0,0.0,Neutral
391,JeanneNoble Subjecting a low risk group of people to severe restrictions forbidding them to travel off campus dine in restaurants xe x xa,0.3,0.0,Neutral
392,UrHimanshuBorah Many aspirants lost their jo they themselves got positive many lost their loved ones their family s health got deter xe x xa,0.5863636363636364,0.4818181818181818,Positive
393,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
394,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine boosters after warnings xe x xa,0.6772727272727272,0.3181818181818182,Positive
395,Rwandapolice We remind the spectators and road users that Covid is still roaming and they should continue adhering to all prevent xe x xa,0.0,0.0,Neutral
396,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
397,thehill Bill Gates says risk of severe COVID have reduced warns of another pandemic caused by another pathogen,0.0,0.0,Neutral
398,TIME Even as Omicron numbers drop we shouldn t assume that the COVID pandemic is over Now is the time to prepare for future waves xe x xa,0.125,0.0,Neutral
399,NAChristakis In this randomized trial of high risk patients with mild to moderate COVID ivermectin treatment during early illn xe x xa,0.51,0.14833333333333332,Positive
400,ABC WTVD People can t live forever wearing masks Raleigh Mayor Mary Ann Baldwin said on dropping face covering mandates,0.5,0.13636363636363635,Positive
401,GosiaGasperoPhD xe x xAccording to the Government of Canada re LongCovidKids n n xe x xcAbout of children had or more symptoms weeks or mor xe x xa,0.5,0.5,Positive
402,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
403,inquirerdotnet Filmmaker Jarell Serencio who was stranded in France during the COVID Omicron variant surge in December said he xe x xcm xe x xa,0.0,0.0,Neutral
404,GOP GOPChairwoman Your small business was shut down because n n Trump s appalling response xe x xd to the coronavirus pa xe x xa,0.5296296296296297,-0.2518518518518518,Negative
405,ShrutiST Allowing covid to spread in an unmonitored and unfettered manner will be damaging to the health of millions TheBMA has sa xe x xa,0.0,0.0,Neutral
406,cv cev This is a shocking tweet n nIt minimises the threat posed to life by Covid Especially concerning coming from a medical docto xe x xa,0.6666666666666666,-0.3333333333333333,Negative
407,iggyagbayani With increasing signals of adverse events and deaths from COVID vaccination and a decreasing number of deaths and hosp xe x xa,0.0,0.0,Neutral
408,In a letter to the U S Secretary of Defense Rep Annie Kuster and members of Congress asked that COVID test xe x xa,0.0,0.0,Neutral
409,SeeLuluRun No online learning option nothing has been done to improve ventilation and now they xe x xre toying with the idea of removing m xe x xa,0.0,0.0,Neutral
410,EfendiMichelle NEWSFLASH xe xa xa xef x xf People and children are still being coerced amp threatened by their schools or employers to get Covid v xe x xa,0.0,0.0,Neutral
411,Cases nDeaths nRecovered nActive Cases nCompleted Ca xe x xa,0.0,0.0,Neutral
412,BenjaminMMeier Americans died from COVID today nas we convinced ourselves the pandemic is over,0.0,0.0,Neutral
413,WVA s not saying COVID shouldn t be taken seriously and he s not suggesting testing should end completely he s xe x xa,0.5333333333333333,-0.11666666666666665,Negative
414,Looking for a vaccination clinic around the city of Trenton n nSee the links below for dates and times and addition xe x xa,0.0,0.0,Neutral
415,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
416,talkRADIO Children aged five to in England are to be offered a Covid vaccine the government has announced n nIs this appropriate,0.45,0.2,Positive
417,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
418,J amp K reports new COVID cases no death reported,0.45454545454545453,0.13636363636363635,Positive
419,DrTinaPeers Vaccination of healthy children aged to is not expected to have an impact on the current wave of Omicron infection xe x xa,0.42500000000000004,0.1125,Positive
420,mutalabala Study finds heart inflammation risk x greater for teenage boys after Pfizer xe x xs COVID shot LifeSite,0.25,0.25,Positive
421,canisgallicus YoungDemNetwork I never knew this cd happen so young His beautiful amp children so sad Science found vaccines for COVI xe x xa,0.7999999999999999,0.15,Positive
422,WHOWPRO Most people who had COVID fully recover but about of people experience mid and long term effects known as post C xe x xa,0.3,0.15,Positive
423,Like an immune system overreacting and harming the person it is meant to protect the dynamic zero COVID policies xe x xa,0.16666666666666666,0.0,Neutral
424,Fox News hosted a white nationalist at the Canadian trucker blockade,0.0,0.0,Neutral
425,NickSawyerMD COVID disinformation campaign is the nd Big Lie nAmerica xe x xs Frontline Doctors created by the Trump Campaign Malone h xe x xa,0.1,0.0,Neutral
426,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
427,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
428,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
429,Gizmodo Anti Vaccine Cartoonist Ben Garrison Says He s Got Covid Won t Go to Hospital,0.0,0.0,Neutral
430,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
431,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
432,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
433,NtateRanaka Meet RealDrBlessing a medical doctor with keen interest in business amp entrepreneurship In with his mother he foun xe x xa,0.0,0.0,Neutral
434,inquirerdotnet Finance Secretary Carlos Dominguez III proposed on Friday new or higher taxes to pay for the foreign debts the Duterte xe x xa,0.35984848484848486,0.08712121212121211,Positive
435,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
436,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
437,COVID cases still on the increase at Larch Corrections Center,0.1,-0.1,Negative
438,HinsdaleD During its special mtg on Fe the D Board of Ed approved a motion to update the district xe x xs COVID mitigation stra xe x xa,0.5714285714285714,0.35714285714285715,Positive
439,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
440,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
441,EricTopol More than million lives have been in lost in the United States due to Covid would have been mo xe x xa,0.4375,0.1875,Positive
442,Golden Pup new COVID vax deaths reported in Ontario this week n nWhile the report says we shouldn t interpret these deaths as cau xe x xa,0.4772727272727273,0.21818181818181817,Positive
443,RepThomasMassie Is anyone still claiming the COVID shots are anything more than a pretreatment For heaven xe x xs sake the U S Surgeon Ge xe x xa,0.5,0.5,Positive
444,britboy Whoever in their wildest dreams back in would ever imagine covid killing not only human beings but Democracy in xe x xa,0.3666666666666667,0.0,Neutral
445,VDHgov On February Governor Glenn Youngkin the First Lady and Secretary of Health and Human Resources John Littel met with city an xe x xa,0.21666666666666667,0.125,Positive
446,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
447,MinofHealthUG JaneRuth Aceng Uganda is fully out of the xe x xThird COVID Wave xe x x as seen in the significant drop in cumulative confirm xe x xa,0.875,0.375,Positive
448,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
449,staronline Assoc Prof Dr Tan Toh Leong an emergency physician from Hospital Canselor Tuanku Muhriz UKM joins The Star for a Live Q xe x xa,0.5,0.13636363636363635,Positive
450,MLS Dave No matter how hard the people in charge try to shut down the COVID numbers because The economy they can t shut down the xe x xa,0.3731481481481482,-0.20092592592592595,Negative
451,dens clu InfinityForce Currently Covid has slowed down many global economies as a cryptocurrency business xe x xa,0.2972222222222222,0.08611111111111111,Positive
452,dgurdasani This is tragic Acute COVID ultimately followed wks later by low O saturations on minimal exercise but completely m xe x xa,0.5642857142857143,-0.02142857142857143,Negative
453,RealDoctorMike Answering all of your questions on the COVID Vaccine for kids with the help of Surgeon General xe x x xf xf x xf xf xf xf xbc xf xf x x xf xf xf xbc,0.5,0.05000000000000002,Positive
454,stphnmaher We know he has a medical exemption preventing him from getting vaccinated And we know he brought forward a petition pushin xe x xa,0.0,0.0,Neutral
455,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
456,ImagesByFresh The GOP are for everything that hurts Americans they celebrate chaos n nThey are rooting for unemployment increasing i xe x xa,0.0,0.0,Neutral
457,MSF USA This Valentine xe x xs Day will you join us in sending a message of love and gratitude to the Doctors Without Borders medical teams xe x xa,0.3,0.25,Positive
458,Surgeon General Update my year old son my wife Alice and I have all tested positive for COVID Our son has a runny nose and lo xe x xa,0.4151515151515151,0.12575757575757576,Positive
459,Garrett Archer Arizona COVID reporting changes incoming n nConfirmed with AZDHS Fe will be the last covid daily report xe x xa,0.03333333333333333,0.0,Neutral
460,Covid and College Getting a New Car for the New Year of College,0.45454545454545453,0.13636363636363635,Positive
461,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
462,SeeLuluRun No online learning option nothing has been done to improve ventilation and now they xe x xre toying with the idea of removing m xe x xa,0.0,0.0,Neutral
463,RepLeeZeldin Going maskless is only bad when democrats do it How much of a schmuck do you need to be to publicly xe x xa,0.4833333333333333,-0.12499999999999996,Negative
464,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
465,Reuters Biden to extend U S national emergency due to COVID health risk,0.375,-0.125,Negative
466,Did Dr Coetzee ever withdraw this opinion piece given that research shows that Ivermectin is not proven and not xe x xa,0.0,0.0,Neutral
467,PyeparFaisal We don t have a th wave of Covid we have Nobert Mao xf xf xa xa xf xf xf xbd xe x xd xe x x xef x xf,0.0,0.0,Neutral
468,oneunderscore A Portland man allegedly tried to open the emergency door of a Delta Air Lines flight because he wanted people to vid xe x xa,0.3,-0.05,Negative
469,Surgeon General Update my year old son my wife Alice and I have all tested positive for COVID Our son has a runny nose and lo xe x xa,0.4151515151515151,0.12575757575757576,Positive
470,BNODesk Biden extends national emergency for COVID says the pandemic continues to cause significant risk to public health and safe xe x xa,0.48055555555555557,0.2916666666666667,Positive
471,Katie dancingonapin FiveTimesAugust OttawaPolice It s just business US Hospitalization of Unvaccinat xe x xa,0.0,0.0,Neutral
472,odongaotto APPRECIATION KagutaMuseveni JaneRuth Aceng and entire team thank you leading Uganda during the COVID Pandemic The s xe x xa,0.625,0.0,Neutral
473,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
474,DGHisham Clinical trials and real world evidence have not identified any specific concerns regarding COVID vaccines and people with xe x xa,0.21250000000000002,0.1,Positive
475,ANI COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech,0.0,0.0,Neutral
476,FRC Sat AM a total Covid Cases in countries Record xe x xa,0.75,0.0,Neutral
477,AM  Total Covid cases in USA Record ac xe x xa,0.75,0.0,Neutral
478,DJTTracker BREAKING A judge in Massachusetts has blocked the city of Boston from imposing a COVID vaccination mandate on public sa xe x xa,0.06666666666666667,0.0,Neutral
479,OfficialMSGfc MaskDistribution by the volunteers of Dera Sacha Sauda in Lalpur Ambala Great work done by them in this critical time xe x xa,0.775,0.4,Positive
480,ASlavitt JohnJHarwood The COVID virus is not an enemy It has no intentions no agenda n nThe enemy is any a xe x xa,0.0,0.0,Neutral
481,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
482,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
483,white arrow uk Good Man xf xf x xf ReeHthe xe x xYellowstone xe x x Actor Won xe x xt Attend Awards Ceremony Over COVID Vaccine Rules,0.30000000000000004,0.35,Positive
484,OfficialMSGfc thHumanitarianWork nSalute to the volunteers of Dera Sacha Sauda of Talakaur Yamunanagar They distributed masks to xe x xa,0.0,0.0,Neutral
485,News Canada Montreal COVID in Quebec What you need to know Saturday,0.0,0.0,Neutral
486,WSJ New York has become the latest state to delay a mandate for healthcare workers to receive Covid vaccine boosters after warnings xe x xa,0.6772727272727272,0.3181818181818182,Positive
487,newsmax Canadian police on Friday started arresting protesters as part of an operation to end a three week blockade of Ottawa by hundr xe x xa,0.0,0.0,Neutral
488,translatingTXT xf xf x x i heard that you don xe x xt necessarily have to get tested for covid through the nasal test anymore you can also get xe x xa,1.0,0.0,Neutral
489,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
490,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
491,Surgeon General Update my year old son my wife Alice and I have all tested positive for COVID Our son has a runny nose and lo xe x xa,0.4151515151515151,0.12575757575757576,Positive
492,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
493,ChartsEverglow Onda was in contact with someone who diagnosed with Covid later she testes negative but she will be in self isolatio xe x xa,0.2,-0.15,Negative
494,Japanese pharma su idiary s plant based COVID vaccine on cusp of mass production n nA biopharmaceutical company is s xe x xa,0.0,0.0,Neutral
495,arthur affect No the hardest part of COVID is when someone you know gets sick and dies,0.8571428571428571,-0.7142857142857143,Negative
496,Sat AM a total Covid Cases in countries Record xe x xa,0.75,0.0,Neutral
497,BenjaminMMeier Americans died from COVID today nas we convinced ourselves the pandemic is over,0.0,0.0,Neutral
498,Sen Roger Wicker announces he tested positive for Our Hashtag FWN freeworldnews today,0.5454545454545454,0.22727272727272727,Positive
499,FoxNews Sen Roger Wicker announces he tested positive for COVID a second time n,0.2727272727272727,0.11363636363636363,Positive
500,talkRADIO Children aged five to in England are to be offered a Covid vaccine the government has announced n nIs this appropriate,0.45,0.2,Positive
501,statsjamie xf xf xa xa xf xf xa xa The latest JCVI advice says you need to vaccinate FOUR MILLION children to avoid ONE CHILD admitted to intensive care be xe x xa,0.9,0.5,Positive
502,Interesting analysis Would be curious to see underlying data methods etc InfectionPrevention n nBy melaevans n,0.75,0.2,Positive
503,ThatBlokeSean Sajid Javid Support for Immunocompromised People for whom Covid remains a significant risk Sign the Petiti xe x xa,0.875,0.375,Positive
504,RobManess Biden to extend U S national emergency due to COVID health risk Reuters,0.375,-0.125,Negative
505,List of centers administering Covid Vaccine In P South Ward n n walk in n nTime as per the Above table chart xe x xa,0.1,0.0,Neutral
506,COVIDnewsfast BREAKING President Joe Biden has extended the COVID national emergency for the US citing a continued threat to pu xe x xa,0.0,0.0,Neutral
507,BernieSanders We need to stop bipartisan support for a bloated military budget While defense contractors make huge profits and we spe xe x xa,0.5,0.15000000000000002,Positive
508,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
509,vaxreports Health Canada xe x xs Definitions of adverse events n,0.0,0.0,Neutral
510,MinofHealthUG Results of COVID tests done on February confirm new cases The cumulative confirmed cases are ST xe x xa,0.7272727272727273,0.2681818181818182,Positive
511,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
512,LadySpaulding What does it mean that the WSJ is reporting on this now Is it just good old journalism or are the serious AEs and de xe x xa,0.5385416666666667,0.038541666666666655,Positive
513,sophieblack JCVI A cursory search on the remaining nine revealed that six had conflicts of interest xe x x from running a COVID vacc xe x xa,0.0,0.0,Neutral
514,AnitaFireTheUcp goucher ezralevant Yeah xe x xa taking a mile to build a national childcare policy xe x xa oooh xe x xa Evil xf xf xa xa xf xf x xe,1.0,-1.0,Negative
515,ahahospitals FDA alerts providers to COVID rapid test recall AHAToday,0.0,0.0,Neutral
516,ONLY of countries and territories reported any new Covid cases in last hours n countries xe x xa,0.5070707070707071,0.04545454545454545,Positive
517,MaskDistribution xf xf x xf n nDue to covid DeraSachaSauda followers following the teachings of their guru SaintDrMSG m xe x xa,0.1,0.0,Neutral
518,Daily cases surpass mark for st consecutive day n nA total of COVID patients identified today Govt xe x xa,0.375,0.0,Neutral
519,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
520,ANI COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech,0.0,0.0,Neutral
521,FoxNews Sen Roger Wicker announces he tested positive for COVID a second time n,0.2727272727272727,0.11363636363636363,Positive
522,Cleavon MD It s the th week in a row that we re seeing increasing deaths from COVID In the last week alone people died A xe x xa,0.06666666666666667,0.0,Neutral
523,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
524,BharatBiotech COVAXIN xe x x will be evaluated as a COVID vaccine candidate in the United States n n COVID COVAXIN VaccineMandate Bh xe x xa,0.0,0.0,Neutral
525,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
526,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
527,jimgoddard ns Financial help during Covid for individuals families business Is that what you are calling TrudeauTyranny,0.0,0.0,Neutral
528,MinofHealthUG Results of COVID tests done on February confirm new cases The cumulative confirmed cases are ST xe x xa,0.7272727272727273,0.2681818181818182,Positive
529,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
530,MartyMakary We xe x xve turned restrictions on but haven xe x xt turned them off as conditions changed In many cases it xe x xs because we xe x xre still r xe x xa,0.5,0.5,Positive
531,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
532,AnitaFireTheUcp bruce doux ezralevant How dare she suggest universal childcare be a thing,0.0,0.0,Neutral
533,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
534,SeeLuluRun No online learning option nothing has been done to improve ventilation and now they xe x xre toying with the idea of removing m xe x xa,0.0,0.0,Neutral
535,KoaTheGreat NEW xe x x A clinical trial regional director filed a billion lawsuit against Pfizer amp BioNTech alleging the pharmaceutical xe x xa,0.45454545454545453,0.13636363636363635,Positive
536,COVAXIN will be evaluated as a COVID vaccine candidate in the United States Bharat Biotech n BharatBiotech xe x xa,0.0,0.0,Neutral
537,devex Following the launch of the EIB xe x xs new development arm EIB Global Markus Berndt explains how it will work xe x x and the role of dev xe x xa,0.18484848484848485,0.04545454545454545,Positive
538,JeanneNoble Subjecting a low risk group of people to severe restrictions forbidding them to travel off campus dine in restaurants xe x xa,0.3,0.0,Neutral
539,VBMVentures Orbitauofficial COVID has slowed down many economies around the world but as a crypto business do xe x xa,0.3944444444444445,0.17222222222222222,Positive
540,thecharpost The end of indoor mask mandates for Mecklenburg County is the start of a new initiative against COVID,0.45454545454545453,0.13636363636363635,Positive
541,FRANCE Covid in Africa The doses are here but vaccine hesitancy remains high,0.5399999999999999,0.16,Positive
542,Reuters Biden to extend U S national emergency due to COVID health risk,0.375,-0.125,Negative
543,FaZe rainCS ESLCS ropz GWS brotha xf xf x xf this Covid are totally sucks,0.3,-0.3,Negative
544,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
545,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
546,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
547,inquirerdotnet Health authorities in South Cotabato province appealed for wider participation in the expanded vaccination for minors a xe x xa,0.0,0.0,Neutral
548,EdAsante Covid Vaccines Were Deadly in Rare Cases Governments Are Now Weighing Compensation WSJ,0.9,0.3,Positive
549,patrickbrownont We ve met at least once We sound similar but our lives took different paths I still have to m xe x xa,0.45000000000000007,0.02500000000000001,Positive
550,NHSLanarkshire If you see someone wearing this symbol please give them some space BeDistanceAware n nYou can find out more at,0.5,0.5,Positive
551,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
552,sadiqasyraf After days Covid was in Malaysia I finally became one of the victims to this nasty virus,1.0,-0.5,Negative
553,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
554,cancivli Today we filed an application for judicial review in federal court requesting an order quashing the Emergency Proclamation xe x xa,0.0,0.0,Neutral
555,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
556,RebelNewsOnline Prime Minister Justin Trudeau is facing criticism online after an unsu tantiated claim that his foundation the Trude xe x xa,0.0,0.0,Neutral
557,kevinechoto Kenyan don t even know how to act just like a child shifts their attention from one fun activity to t xe x xa,0.2,0.3,Positive
558,CNN The antiparasitic drug ivermectin doesn t prevent severe disease from Covid any more effectively than symptom management and cl xe x xa,0.65,0.55,Positive
559,COVID UPDATE people have tested positive for the disease from a sample size of tested in the last xe x xa,0.30606060606060603,0.11363636363636363,Positive
560,caymangovt Further easing of COVID restrictions took effect today with updates to Phase of the Border Reopening Plan nPost arriv xe x xa,0.5,0.0,Neutral
561,USMortality BREAKING Some Wall Street investment banks are considering that Pfizer xe x xs COVID vaccine trial is fraudulent nThey are s xe x xa,0.0,0.0,Neutral
562,christicash Biden xe x xs Bounty on Your Life Hospitals xe x x Incentive Payments for COVID AAPS Association of American Physicians and xe x xa,0.0,0.0,Neutral
563,gtconwayd Please contact me for cheap prices on placebo pills shown just as effective as Ivermectin in the treatm xe x xa,0.75,0.5,Positive
564,From making India s first Cancer hospital TO donating funds in Covid we are thankful to you Sir nlet s get toge xe x xa,0.3333333333333333,0.25,Positive
565,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
566,J amp K Logs Fresh Covid Cases Lowest In xc xaDays,0.5,0.3,Positive
567,fightingpride I m a black trans woman with no income due to covid transcrowdfund n nTo support myself I set up a patreon where y xe x xa,0.4041666666666667,-0.14583333333333331,Negative
568,AnaCabrera NEW Ivermectin doesn xe x xt prevent severe disease from Covid any more effectively than a placebo according to a new study xe x xa,0.5522727272727272,0.34318181818181814,Positive
569,COVID NCDC commences mass testing in orientation camps for corps members,0.0,0.0,Neutral
570,farmprom Memorandum of Understanding agreement signed today focuses on ending the COVID pandemic advancing Universal Health Coverag xe x xa,0.0,0.0,Neutral
571,cv cev This is a shocking tweet n nIt minimises the threat posed to life by Covid Especially concerning coming from a medical docto xe x xa,0.6666666666666666,-0.3333333333333333,Negative
572,Results of COVID tests done on February confirm new cases The cumulative confirmed cases are xe x xa,0.7272727272727273,0.2681818181818182,Positive
573,Munich The World Health Organization xe x xs WHO Director General Tedros Adhanom Ghebreyesus has called for cooperatio xe x xa,0.5,0.05000000000000002,Positive
574,CountryGardener The powers that be in Canada don t embrace good news like this This product was developed by a Vancouver company htt xe x xa,0.45000000000000007,0.39999999999999997,Positive
575,EW Coachella and Stagecoach are walking back all their COVID restrictions ahead of this year s festivals xe x x xc xano proof of vaccination xe x xa,0.0,0.0,Neutral
